Loading data...

Testing with K=1...
  Accuracy: ........... rng=[0.99140, 0.99730], mean=0.99382, std_dev=0.00077
  Mean squared error: . rng=[0.00640, 0.02179], mean=0.01559, std_dev=0.00196
  Precision: .......... rng=[0.81588, 0.99218], mean=0.94975, std_dev=0.01289
  Recall: ............. rng=[0.73203, 0.99559], mean=0.86607, std_dev=0.00788
  Type 1 error rate: .. rng=[0.00067, 0.02876], mean=0.00613, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.26797], mean=0.13393, std_dev=0.00788
  F1 score: ........... rng=[0.83685, 0.96443], mean=0.90146, std_dev=0.00049
  Real time (in s): ... rng=[7.30052, 7.44528], mean=7.37765, std_dev=0.00969
  CPU time (in s): .... rng=[54.21875, 55.54688], mean=54.77188, std_dev=0.08202

Testing with K=425...
  Accuracy: ........... rng=[0.97200, 0.99300], mean=0.98129, std_dev=0.00038
  Mean squared error: . rng=[0.00640, 0.02181], mean=0.01561, std_dev=0.00196
  Precision: .......... rng=[0.81588, 0.99217], mean=0.94994, std_dev=0.01265
  Recall: ............. rng=[0.72998, 0.99559], mean=0.86546, std_dev=0.00807
  Type 1 error rate: .. rng=[0.00067, 0.02876], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.27002], mean=0.13454, std_dev=0.00807
  F1 score: ........... rng=[0.83549, 0.96443], mean=0.90117, std_dev=0.00026
  Real time (in s): ... rng=[7.33926, 7.48880], mean=7.40115, std_dev=0.01035
  CPU time (in s): .... rng=[54.51562, 55.17188], mean=54.91719, std_dev=0.05583

Testing with K=426...
  Accuracy: ........... rng=[0.97220, 0.99300], mean=0.98131, std_dev=0.00038
  Mean squared error: . rng=[0.00641, 0.02184], mean=0.01562, std_dev=0.00197
  Precision: .......... rng=[0.81588, 0.99217], mean=0.94994, std_dev=0.01266
  Recall: ............. rng=[0.73203, 0.99559], mean=0.86567, std_dev=0.00800
  Type 1 error rate: .. rng=[0.00067, 0.02876], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.26797], mean=0.13433, std_dev=0.00800
  F1 score: ........... rng=[0.83685, 0.96443], mean=0.90131, std_dev=0.00030
  Real time (in s): ... rng=[7.31398, 7.47378], mean=7.39046, std_dev=0.00676
  CPU time (in s): .... rng=[54.50000, 55.39062], mean=55.00000, std_dev=0.15811

Testing with K=427...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98126, std_dev=0.00037
  Mean squared error: . rng=[0.00641, 0.02186], mean=0.01564, std_dev=0.00197
  Precision: .......... rng=[0.81588, 0.99346], mean=0.95018, std_dev=0.01273
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86497, std_dev=0.00823
  Type 1 error rate: .. rng=[0.00056, 0.02876], mean=0.00609, std_dev=0.00121
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13503, std_dev=0.00823
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90098, std_dev=0.00020
  Real time (in s): ... rng=[7.37195, 7.48186], mean=7.42260, std_dev=0.01447
  CPU time (in s): .... rng=[53.59375, 55.28125], mean=54.60312, std_dev=0.31919

Testing with K=428...
  Accuracy: ........... rng=[0.97210, 0.99290], mean=0.98128, std_dev=0.00037
  Mean squared error: . rng=[0.00642, 0.02189], mean=0.01565, std_dev=0.00197
  Precision: .......... rng=[0.81530, 0.99216], mean=0.95001, std_dev=0.01268
  Recall: ............. rng=[0.73203, 0.99559], mean=0.86537, std_dev=0.00810
  Type 1 error rate: .. rng=[0.00067, 0.02888], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.26797], mean=0.13463, std_dev=0.00810
  F1 score: ........... rng=[0.83685, 0.96390], mean=0.90115, std_dev=0.00025
  Real time (in s): ... rng=[7.39347, 7.55582], mean=7.46000, std_dev=0.00627
  CPU time (in s): .... rng=[53.76562, 54.60938], mean=54.16875, std_dev=0.10969

Testing with K=429...
  Accuracy: ........... rng=[0.97180, 0.99290], mean=0.98123, std_dev=0.00036
  Mean squared error: . rng=[0.00643, 0.02191], mean=0.01567, std_dev=0.00197
  Precision: .......... rng=[0.81530, 0.99216], mean=0.95013, std_dev=0.01271
  Recall: ............. rng=[0.72793, 0.99559], mean=0.86476, std_dev=0.00829
  Type 1 error rate: .. rng=[0.00067, 0.02888], mean=0.00610, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.27207], mean=0.13524, std_dev=0.00829
  F1 score: ........... rng=[0.83412, 0.96390], mean=0.90082, std_dev=0.00015
  Real time (in s): ... rng=[7.35255, 7.49241], mean=7.41972, std_dev=0.02124
  CPU time (in s): .... rng=[53.67188, 55.20312], mean=54.49063, std_dev=0.12155

Testing with K=430...
  Accuracy: ........... rng=[0.97210, 0.99290], mean=0.98126, std_dev=0.00037
  Mean squared error: . rng=[0.00643, 0.02194], mean=0.01569, std_dev=0.00198
  Precision: .......... rng=[0.81471, 0.99216], mean=0.95008, std_dev=0.01270
  Recall: ............. rng=[0.73101, 0.99559], mean=0.86517, std_dev=0.00816
  Type 1 error rate: .. rng=[0.00067, 0.02899], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.26899], mean=0.13483, std_dev=0.00816
  F1 score: ........... rng=[0.83617, 0.96390], mean=0.90105, std_dev=0.00022
  Real time (in s): ... rng=[7.33115, 7.64402], mean=7.42378, std_dev=0.00706
  CPU time (in s): .... rng=[54.48438, 56.35938], mean=54.93125, std_dev=0.14131

Testing with K=431...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98124, std_dev=0.00036
  Mean squared error: . rng=[0.00644, 0.02195], mean=0.01570, std_dev=0.00198
  Precision: .......... rng=[0.81471, 0.99346], mean=0.95020, std_dev=0.01274
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86486, std_dev=0.00826
  Type 1 error rate: .. rng=[0.00056, 0.02899], mean=0.00610, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13514, std_dev=0.00826
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90090, std_dev=0.00017
  Real time (in s): ... rng=[7.35912, 7.47819], mean=7.40566, std_dev=0.00022
  CPU time (in s): .... rng=[54.79688, 55.57812], mean=55.08438, std_dev=0.09092

Testing with K=432...
  Accuracy: ........... rng=[0.97210, 0.99290], mean=0.98125, std_dev=0.00036
  Mean squared error: . rng=[0.00644, 0.02198], mean=0.01571, std_dev=0.00198
  Precision: .......... rng=[0.81412, 0.99346], mean=0.95015, std_dev=0.01272
  Recall: ............. rng=[0.73101, 0.99559], mean=0.86507, std_dev=0.00819
  Type 1 error rate: .. rng=[0.00056, 0.02910], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.26899], mean=0.13493, std_dev=0.00819
  F1 score: ........... rng=[0.83617, 0.96390], mean=0.90100, std_dev=0.00021
  Real time (in s): ... rng=[7.34651, 7.51381], mean=7.45026, std_dev=0.03281
  CPU time (in s): .... rng=[54.98438, 55.54688], mean=55.22187, std_dev=0.06028

Testing with K=433...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98123, std_dev=0.00036
  Mean squared error: . rng=[0.00645, 0.02200], mean=0.01573, std_dev=0.00198
  Precision: .......... rng=[0.81471, 0.99345], mean=0.95030, std_dev=0.01277
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86466, std_dev=0.00832
  Type 1 error rate: .. rng=[0.00056, 0.02899], mean=0.00609, std_dev=0.00121
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13534, std_dev=0.00832
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90081, std_dev=0.00015
  Real time (in s): ... rng=[7.31605, 7.47402], mean=7.39658, std_dev=0.00517
  CPU time (in s): .... rng=[54.64062, 55.37500], mean=54.98594, std_dev=0.12303

Testing with K=434...
  Accuracy: ........... rng=[0.97210, 0.99280], mean=0.98123, std_dev=0.00036
  Mean squared error: . rng=[0.00645, 0.02201], mean=0.01574, std_dev=0.00198
  Precision: .......... rng=[0.81412, 0.99345], mean=0.95015, std_dev=0.01272
  Recall: ............. rng=[0.73101, 0.99559], mean=0.86486, std_dev=0.00826
  Type 1 error rate: .. rng=[0.00056, 0.02910], mean=0.00611, std_dev=0.00120
  Type 2 error rate: .. rng=[0.00441, 0.26899], mean=0.13514, std_dev=0.00826
  F1 score: ........... rng=[0.83617, 0.96341], mean=0.90086, std_dev=0.00016
  Real time (in s): ... rng=[7.31148, 7.45267], mean=7.38084, std_dev=0.00555
  CPU time (in s): .... rng=[54.26562, 55.50000], mean=54.88594, std_dev=0.13983

Testing with K=435...
  Accuracy: ........... rng=[0.97190, 0.99280], mean=0.98120, std_dev=0.00038
  Mean squared error: . rng=[0.00646, 0.02204], mean=0.01576, std_dev=0.00199
  Precision: .......... rng=[0.81471, 0.99345], mean=0.95030, std_dev=0.01280
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86433, std_dev=0.00811
  Type 1 error rate: .. rng=[0.00056, 0.02899], mean=0.00609, std_dev=0.00121
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13567, std_dev=0.00811
  F1 score: ........... rng=[0.83480, 0.96341], mean=0.90062, std_dev=0.00026
  Real time (in s): ... rng=[7.36792, 7.48930], mean=7.42946, std_dev=0.01892
  CPU time (in s): .... rng=[54.93750, 55.68750], mean=55.27656, std_dev=0.06572

Testing with K=436...
  Accuracy: ........... rng=[0.97210, 0.99280], mean=0.98117, std_dev=0.00040
  Mean squared error: . rng=[0.00646, 0.02205], mean=0.01577, std_dev=0.00199
  Precision: .......... rng=[0.81353, 0.99345], mean=0.94988, std_dev=0.01296
  Recall: ............. rng=[0.73101, 0.99559], mean=0.86454, std_dev=0.00805
  Type 1 error rate: .. rng=[0.00056, 0.02922], mean=0.00614, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.26899], mean=0.13546, std_dev=0.00805
  F1 score: ........... rng=[0.83617, 0.96341], mean=0.90054, std_dev=0.00038
  Real time (in s): ... rng=[7.35022, 7.99251], mean=7.53207, std_dev=0.03419
  CPU time (in s): .... rng=[54.87500, 56.00000], mean=55.46563, std_dev=0.18677

Testing with K=437...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98117, std_dev=0.00040
  Mean squared error: . rng=[0.00647, 0.02208], mean=0.01579, std_dev=0.00199
  Precision: .......... rng=[0.81353, 0.99344], mean=0.95042, std_dev=0.01313
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86402, std_dev=0.00821
  Type 1 error rate: .. rng=[0.00056, 0.02922], mean=0.00609, std_dev=0.00124
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13598, std_dev=0.00821
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90046, std_dev=0.00035
  Real time (in s): ... rng=[7.40848, 8.03501], mean=7.54574, std_dev=0.07113
  CPU time (in s): .... rng=[54.62500, 59.62500], mean=55.90937, std_dev=0.35477

Testing with K=438...
  Accuracy: ........... rng=[0.97200, 0.99290], mean=0.98119, std_dev=0.00041
  Mean squared error: . rng=[0.00648, 0.02210], mean=0.01580, std_dev=0.00199
  Precision: .......... rng=[0.81295, 0.99344], mean=0.95025, std_dev=0.01308
  Recall: ............. rng=[0.73101, 0.99559], mean=0.86443, std_dev=0.00808
  Type 1 error rate: .. rng=[0.00056, 0.02933], mean=0.00611, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.26899], mean=0.13557, std_dev=0.00808
  F1 score: ........... rng=[0.83617, 0.96390], mean=0.90062, std_dev=0.00040
  Real time (in s): ... rng=[7.41233, 7.83695], mean=7.49265, std_dev=0.02000
  CPU time (in s): .... rng=[54.82812, 56.35938], mean=55.49844, std_dev=0.02421

Testing with K=439...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98113, std_dev=0.00039
  Mean squared error: . rng=[0.00648, 0.02212], mean=0.01582, std_dev=0.00199
  Precision: .......... rng=[0.81353, 0.99343], mean=0.95041, std_dev=0.01312
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86362, std_dev=0.00834
  Type 1 error rate: .. rng=[0.00056, 0.02922], mean=0.00609, std_dev=0.00124
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13638, std_dev=0.00834
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90021, std_dev=0.00027
  Real time (in s): ... rng=[7.41748, 7.51944], mean=7.45725, std_dev=0.00778
  CPU time (in s): .... rng=[54.75000, 56.06250], mean=55.46719, std_dev=0.19221

Testing with K=440...
  Accuracy: ........... rng=[0.97190, 0.99290], mean=0.98114, std_dev=0.00039
  Mean squared error: . rng=[0.00649, 0.02214], mean=0.01584, std_dev=0.00199
  Precision: .......... rng=[0.81295, 0.99344], mean=0.95024, std_dev=0.01307
  Recall: ............. rng=[0.72895, 0.99559], mean=0.86392, std_dev=0.00824
  Type 1 error rate: .. rng=[0.00056, 0.02933], mean=0.00611, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.27105], mean=0.13608, std_dev=0.00824
  F1 score: ........... rng=[0.83480, 0.96390], mean=0.90031, std_dev=0.00031
  Real time (in s): ... rng=[7.39047, 7.52145], mean=7.44163, std_dev=0.00336
  CPU time (in s): .... rng=[54.40625, 55.78125], mean=55.15313, std_dev=0.03063

Testing with K=441...
  Accuracy: ........... rng=[0.97160, 0.99290], mean=0.98107, std_dev=0.00040
  Mean squared error: . rng=[0.00650, 0.02216], mean=0.01585, std_dev=0.00200
  Precision: .......... rng=[0.81295, 0.99343], mean=0.95032, std_dev=0.01313
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86312, std_dev=0.00818
  Type 1 error rate: .. rng=[0.00056, 0.02933], mean=0.00610, std_dev=0.00124
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13688, std_dev=0.00818
  F1 score: ........... rng=[0.83274, 0.96390], mean=0.89987, std_dev=0.00034
  Real time (in s): ... rng=[7.41929, 7.56047], mean=7.49212, std_dev=0.02303
  CPU time (in s): .... rng=[54.48438, 56.18750], mean=55.30938, std_dev=0.13736

Testing with K=442...
  Accuracy: ........... rng=[0.97170, 0.99280], mean=0.98106, std_dev=0.00040
  Mean squared error: . rng=[0.00650, 0.02218], mean=0.01586, std_dev=0.00200
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95000, std_dev=0.01302
  Recall: ............. rng=[0.72690, 0.99559], mean=0.86342, std_dev=0.00809
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00614, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.27310], mean=0.13658, std_dev=0.00809
  F1 score: ........... rng=[0.83343, 0.96341], mean=0.89988, std_dev=0.00034
  Real time (in s): ... rng=[7.37208, 7.53395], mean=7.46875, std_dev=0.03057
  CPU time (in s): .... rng=[54.62500, 55.70312], mean=55.26406, std_dev=0.20209

Testing with K=443...
  Accuracy: ........... rng=[0.97150, 0.99280], mean=0.98096, std_dev=0.00037
  Mean squared error: . rng=[0.00651, 0.02220], mean=0.01588, std_dev=0.00200
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95009, std_dev=0.01305
  Recall: ............. rng=[0.72485, 0.99559], mean=0.86226, std_dev=0.00845
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00613, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.27515], mean=0.13774, std_dev=0.00845
  F1 score: ........... rng=[0.83206, 0.96341], mean=0.89923, std_dev=0.00014
  Real time (in s): ... rng=[7.36040, 7.51620], mean=7.45067, std_dev=0.01559
  CPU time (in s): .... rng=[54.48438, 55.87500], mean=55.40156, std_dev=0.01136

Testing with K=444...
  Accuracy: ........... rng=[0.97160, 0.99280], mean=0.98099, std_dev=0.00038
  Mean squared error: . rng=[0.00651, 0.02222], mean=0.01589, std_dev=0.00200
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95000, std_dev=0.01302
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86268, std_dev=0.00832
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00614, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13732, std_dev=0.00832
  F1 score: ........... rng=[0.83274, 0.96341], mean=0.89944, std_dev=0.00020
  Real time (in s): ... rng=[7.40604, 7.52286], mean=7.46369, std_dev=0.00842
  CPU time (in s): .... rng=[53.78125, 56.07812], mean=54.99219, std_dev=0.34340

Testing with K=445...
  Accuracy: ........... rng=[0.97150, 0.99290], mean=0.98091, std_dev=0.00038
  Mean squared error: . rng=[0.00652, 0.02224], mean=0.01591, std_dev=0.00200
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95006, std_dev=0.01307
  Recall: ............. rng=[0.72485, 0.99559], mean=0.86175, std_dev=0.00830
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00613, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.27515], mean=0.13825, std_dev=0.00830
  F1 score: ........... rng=[0.83206, 0.96390], mean=0.89894, std_dev=0.00022
  Real time (in s): ... rng=[7.40748, 7.69008], mean=7.49383, std_dev=0.00562
  CPU time (in s): .... rng=[53.71875, 56.40625], mean=54.90625, std_dev=0.28658

Testing with K=446...
  Accuracy: ........... rng=[0.97150, 0.99280], mean=0.98096, std_dev=0.00040
  Mean squared error: . rng=[0.00653, 0.02226], mean=0.01592, std_dev=0.00201
  Precision: .......... rng=[0.81120, 0.99343], mean=0.94993, std_dev=0.01303
  Recall: ............. rng=[0.72485, 0.99559], mean=0.86250, std_dev=0.00807
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00615, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.27515], mean=0.13750, std_dev=0.00807
  F1 score: ........... rng=[0.83206, 0.96341], mean=0.89930, std_dev=0.00033
  Real time (in s): ... rng=[7.39308, 7.56168], mean=7.48373, std_dev=0.00275
  CPU time (in s): .... rng=[53.79688, 55.12500], mean=54.58438, std_dev=0.07214

Testing with K=447...
  Accuracy: ........... rng=[0.97130, 0.99280], mean=0.98086, std_dev=0.00037
  Mean squared error: . rng=[0.00653, 0.02229], mean=0.01594, std_dev=0.00201
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95005, std_dev=0.01307
  Recall: ............. rng=[0.72279, 0.99559], mean=0.86122, std_dev=0.00847
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00613, std_dev=0.00123
  Type 2 error rate: .. rng=[0.00441, 0.27721], mean=0.13878, std_dev=0.00847
  F1 score: ........... rng=[0.83068, 0.96341], mean=0.89858, std_dev=0.00011
  Real time (in s): ... rng=[7.41061, 7.64251], mean=7.49539, std_dev=0.01078
  CPU time (in s): .... rng=[54.71875, 55.82812], mean=55.16250, std_dev=0.13143

Testing with K=448...
  Accuracy: ........... rng=[0.97150, 0.99280], mean=0.98089, std_dev=0.00034
  Mean squared error: . rng=[0.00653, 0.02231], mean=0.01595, std_dev=0.00201
  Precision: .......... rng=[0.81120, 0.99343], mean=0.94991, std_dev=0.01300
  Recall: ............. rng=[0.72485, 0.99559], mean=0.86175, std_dev=0.00862
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00615, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.27515], mean=0.13825, std_dev=0.00862
  F1 score: ........... rng=[0.83206, 0.96341], mean=0.89884, std_dev=0.00001
  Real time (in s): ... rng=[7.39665, 7.54435], mean=7.48044, std_dev=0.02650
  CPU time (in s): .... rng=[54.93750, 55.96875], mean=55.38281, std_dev=0.06176

Testing with K=449...
  Accuracy: ........... rng=[0.97140, 0.99290], mean=0.98085, std_dev=0.00033
  Mean squared error: . rng=[0.00654, 0.02233], mean=0.01597, std_dev=0.00201
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95013, std_dev=0.01280
  Recall: ............. rng=[0.72382, 0.99559], mean=0.86101, std_dev=0.00854
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00612, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27618], mean=0.13899, std_dev=0.00854
  F1 score: ........... rng=[0.83137, 0.96390], mean=0.89851, std_dev=0.00006
  Real time (in s): ... rng=[7.41154, 7.52432], mean=7.47714, std_dev=0.02075
  CPU time (in s): .... rng=[55.09375, 55.84375], mean=55.47656, std_dev=0.01729

Testing with K=450...
  Accuracy: ........... rng=[0.97150, 0.99290], mean=0.98089, std_dev=0.00034
  Mean squared error: . rng=[0.00655, 0.02236], mean=0.01598, std_dev=0.00202
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95001, std_dev=0.01277
  Recall: ............. rng=[0.72485, 0.99559], mean=0.86153, std_dev=0.00837
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00613, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27515], mean=0.13847, std_dev=0.00837
  F1 score: ........... rng=[0.83206, 0.96390], mean=0.89878, std_dev=0.00003
  Real time (in s): ... rng=[7.40766, 7.54414], mean=7.47795, std_dev=0.00738
  CPU time (in s): .... rng=[55.00000, 56.53125], mean=55.43438, std_dev=0.34686

Testing with K=451...
  Accuracy: ........... rng=[0.97140, 0.99290], mean=0.98083, std_dev=0.00033
  Mean squared error: . rng=[0.00655, 0.02238], mean=0.01600, std_dev=0.00202
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95013, std_dev=0.01280
  Recall: ............. rng=[0.72382, 0.99559], mean=0.86080, std_dev=0.00860
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00612, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27618], mean=0.13920, std_dev=0.00860
  F1 score: ........... rng=[0.83137, 0.96390], mean=0.89839, std_dev=0.00010
  Real time (in s): ... rng=[7.47390, 7.61355], mean=7.54982, std_dev=0.01035
  CPU time (in s): .... rng=[55.25000, 56.07812], mean=55.66406, std_dev=0.09635

Testing with K=452...
  Accuracy: ........... rng=[0.97160, 0.99290], mean=0.98088, std_dev=0.00034
  Mean squared error: . rng=[0.00656, 0.02240], mean=0.01601, std_dev=0.00202
  Precision: .......... rng=[0.81120, 0.99343], mean=0.95009, std_dev=0.01279
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86143, std_dev=0.00841
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00613, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13857, std_dev=0.00841
  F1 score: ........... rng=[0.83274, 0.96390], mean=0.89875, std_dev=0.00002
  Real time (in s): ... rng=[7.41892, 7.53477], mean=7.48510, std_dev=0.02093
  CPU time (in s): .... rng=[55.21875, 56.09375], mean=55.77500, std_dev=0.17590

Testing with K=453...
  Accuracy: ........... rng=[0.97160, 0.99270], mean=0.98084, std_dev=0.00033
  Mean squared error: . rng=[0.00657, 0.02242], mean=0.01603, std_dev=0.00202
  Precision: .......... rng=[0.81178, 0.99343], mean=0.95013, std_dev=0.01280
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86093, std_dev=0.00856
  Type 1 error rate: .. rng=[0.00056, 0.02955], mean=0.00612, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13907, std_dev=0.00856
  F1 score: ........... rng=[0.83274, 0.96285], mean=0.89851, std_dev=0.00006
  Real time (in s): ... rng=[7.44573, 7.65074], mean=7.51482, std_dev=0.02185
  CPU time (in s): .... rng=[55.43750, 56.64062], mean=55.84219, std_dev=0.08844

Testing with K=454...
  Accuracy: ........... rng=[0.97160, 0.99280], mean=0.98083, std_dev=0.00033
  Mean squared error: . rng=[0.00657, 0.02244], mean=0.01604, std_dev=0.00202
  Precision: .......... rng=[0.81062, 0.99343], mean=0.94992, std_dev=0.01274
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86113, std_dev=0.00850
  Type 1 error rate: .. rng=[0.00056, 0.02978], mean=0.00615, std_dev=0.00118
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13887, std_dev=0.00850
  F1 score: ........... rng=[0.83274, 0.96338], mean=0.89850, std_dev=0.00006
  Real time (in s): ... rng=[7.44268, 7.52084], mean=7.48449, std_dev=0.00641
  CPU time (in s): .... rng=[55.06250, 56.29688], mean=55.56406, std_dev=0.02026

Testing with K=455...
  Accuracy: ........... rng=[0.97160, 0.99270], mean=0.98078, std_dev=0.00031
  Mean squared error: . rng=[0.00658, 0.02246], mean=0.01605, std_dev=0.00203
  Precision: .......... rng=[0.81120, 0.99343], mean=0.94996, std_dev=0.01275
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86046, std_dev=0.00871
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00614, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13954, std_dev=0.00871
  F1 score: ........... rng=[0.83274, 0.96285], mean=0.89813, std_dev=0.00018
  Real time (in s): ... rng=[7.43037, 7.69040], mean=7.54088, std_dev=0.00060
  CPU time (in s): .... rng=[54.76562, 56.28125], mean=55.46406, std_dev=0.22087

Testing with K=456...
  Accuracy: ........... rng=[0.97160, 0.99270], mean=0.98080, std_dev=0.00035
  Mean squared error: . rng=[0.00658, 0.02248], mean=0.01607, std_dev=0.00203
  Precision: .......... rng=[0.81062, 0.99343], mean=0.94983, std_dev=0.01300
  Recall: ............. rng=[0.72587, 0.99559], mean=0.86090, std_dev=0.00857
  Type 1 error rate: .. rng=[0.00056, 0.02978], mean=0.00617, std_dev=0.00122
  Type 2 error rate: .. rng=[0.00441, 0.27413], mean=0.13910, std_dev=0.00857
  F1 score: ........... rng=[0.83274, 0.96285], mean=0.89832, std_dev=0.00002
  Real time (in s): ... rng=[7.40011, 7.55945], mean=7.49317, std_dev=0.02096
  CPU time (in s): .... rng=[54.43750, 55.60938], mean=54.96719, std_dev=0.08350

Testing with K=457...
  Accuracy: ........... rng=[0.97140, 0.99260], mean=0.98075, std_dev=0.00030
  Mean squared error: . rng=[0.00659, 0.02250], mean=0.01608, std_dev=0.00203
  Precision: .......... rng=[0.81120, 0.99343], mean=0.95004, std_dev=0.01277
  Recall: ............. rng=[0.72382, 0.99559], mean=0.86007, std_dev=0.00883
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00613, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27618], mean=0.13993, std_dev=0.00883
  F1 score: ........... rng=[0.83137, 0.96232], mean=0.89795, std_dev=0.00024
  Real time (in s): ... rng=[7.45504, 7.59020], mean=7.51215, std_dev=0.00300
  CPU time (in s): .... rng=[54.92188, 56.31250], mean=55.67969, std_dev=0.23964

Testing with K=458...
  Accuracy: ........... rng=[0.97140, 0.99260], mean=0.98076, std_dev=0.00030
  Mean squared error: . rng=[0.00660, 0.02252], mean=0.01610, std_dev=0.00203
  Precision: .......... rng=[0.81120, 0.99343], mean=0.95005, std_dev=0.01278
  Recall: ............. rng=[0.72382, 0.99559], mean=0.86019, std_dev=0.00880
  Type 1 error rate: .. rng=[0.00056, 0.02967], mean=0.00613, std_dev=0.00119
  Type 2 error rate: .. rng=[0.00441, 0.27618], mean=0.13981, std_dev=0.00880
  F1 score: ........... rng=[0.83137, 0.96232], mean=0.89802, std_dev=0.00021
  Real time (in s): ... rng=[7.40313, 7.64501], mean=7.51807, std_dev=0.02518
  CPU time (in s): .... rng=[54.64062, 55.92188], mean=55.13281, std_dev=0.00741

Testing with K=459...
  Accuracy: ........... rng=[0.97120, 0.99250], mean=0.98069, std_dev=0.00028
  Mean squared error: . rng=[0.00661, 0.02254], mean=0.01611, std_dev=0.00203
