K,L,Accuracy,Mean-squared error,Precision,Recall,Type 1 error rate,Type 2 error rate,F1 score,Real time (s),CPU time (s)
50,1,0.9893,0.007642,0.9172077922077922,0.9955947136563876,0.011505922165820644,0.004405286343612369,0.9547950992817912,4.902169100008905,55.328125
50,2,0.989,0.00815604,0.9914712153518124,0.9011627906976745,0.0008920606601248885,0.09883720930232553,0.9441624365482234,4.644224000163376,51.828125
50,3,0.9915,0.007203480000000001,0.9724208375893769,0.9425742574257425,0.003003337041156841,0.05742574257425748,0.9572649572649572,4.446660300018266,49.984375
50,4,0.9912,0.007149680000000001,0.9816810344827587,0.9276985743380856,0.0018851186515857175,0.07230142566191444,0.9539267015706806,4.68447250011377,50.890625
50,5,0.9917,0.0070169199999999985,0.9764428739693758,0.929372197309417,0.0021958717610891525,0.070627802690583,0.9523262492820219,4.654683700064197,51.96875
50,6,0.9949,0.00397032,0.9680082559339526,0.9791231732776617,0.0034284450342844503,0.02087682672233826,0.9735339906590555,4.832448399858549,53.921875
50,7,0.9891,0.00897912,0.9563058589870904,0.9367704280155642,0.00490414623272403,0.0632295719844358,0.9464373464373464,4.892476700013503,55.421875
50,8,0.9871,0.009549720000000003,0.9895712630359212,0.8767967145790554,0.0009971194327498339,0.12320328542094461,0.929776810016331,4.84268040000461,55.578125
50,9,0.9872,0.010222160000000001,0.9348469891411648,0.9385530227948464,0.007340674007340674,0.061446977205153575,0.9366963402571712,4.971816300181672,55.78125
60,0,0.995,0.003862166666666666,0.9622266401590457,0.9877551020408163,0.0042128603104212865,0.01224489795918371,0.9748237663645518,4.875661300029606,55.296875
60,1,0.9881,0.008123888888888889,0.9090177133655395,0.9947136563876652,0.012746756909193458,0.005286343612334821,0.9499368952461086,4.728903100127354,53.609375
60,2,0.9883,0.008661694444444444,0.9924650161463939,0.8934108527131783,0.0007805530776092774,0.10658914728682167,0.9403365629780724,4.894300700165331,54.015625
